periodo,long,lat,expediente,calle,calle_nro,seccion,manzana,parcela,fecha_inicio_obra,estado,ultimo_avo_solicitado,fecha_ultimo_avo,estado_tramite,profesional,metros_a_construir,fecha_estado_tramite,tipo_obra,destino,barrio,comuna,codigo_postal,codigo_postal_argentino
202002,-58.470199,-34.608133,,BOYACA,1913,59,009,024,,Normal,Sin inicio,,Carga finalizada,IAPALUCCI JOSE DOMINGO,169.00,2019-05-22,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 11,1416,Villa Gral. Mitre,C1416AAQ
202002,-58.476713000000004,-34.555875,11405003/2016,SUPERI,3442,41,044 ,026 ,,Normal,En AVO 1,,En AVO 1,GALLEANO JUAN MANUEL,44.00,2017-11-24,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 12,1430,Coghlan,C1430FFB
202002,-58.404155,-34.625527000000005,15197740/2014,COCHABAMBA,2797,30,082,048,,Normal,En AVO 2,2017-07-03,En AVO 2,ADLER JONATHAN,2439.83,2017-10-07,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 3,1252,San Cristobal,C1252AAS
202002,-58.441878,-34.583009000000004,26345534/16,"CABRERA, JOSE A.",5954,33,084 ,048 ,,Normal,Demolición final,2017-12-19,Obra finalizada,BONANNO NICOLAS,,2017-12-20,DEMOLICION TOTAL,,Comuna 14,1414,Palermo,C1414BHL
202002,-58.391493999999994,-34.661521,16747721/2017,"MAGALDI, AGUSTIN",2209,26,015 ,BEM1,,Normal,En AVO 2,2019-03-05,En AVO 2,PELLEGRINI CARLOS ENRIQUE,2409.00,2019-12-09,OBRA NUEVA,,Comuna 4,1286,Barracas,C1286AFW
202002,-58.463218000000005,-34.618908000000005,,GRANADEROS,777,65,126,007,,Normal,Sin inicio,,Carga finalizada,CROSBIE MARIA VICTORIA,52.00,2020-01-28,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA,Comuna 7,1406,Flores,C1406BDM
202002,-58.403523,-34.629624,36134217/2015,"LUCA, ESTEBAN de",1645,24,033 ,040 ,2017-08-04,Normal,En AVO 3,2019-11-26,En AVO 3,ROMANO FLAVIO JORGE,877.00,2019-12-04,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 4,1246,Parque Patricios,C1246ABG
202002,-58.435878,-34.588768,27519631/2016,GODOY CRUZ,1517,31,116 ,012 ,2019-02-14,Normal,En AVO 1,2019-06-28,En AVO 1,ALTMAN DANIEL,706.00,2019-07-11,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 14,1414,Palermo,C1414CYG
202002,-58.495847999999995,-34.647009999999995,10480379/2016,BASUALDO,974,62,124 ,018 ,,Normal,En AVO 1,2019-11-01,En AVO 1,ARES HORACIO RAUL,229.00,2019-01-20,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 9,1440,Mataderos,C1440DNL
202002,-58.389571,-34.631426,22435079/2016,15 DE NOVIEMBRE DE 1889,1743,16,017,025C,,Normal,En AVO 3,2019-11-04,En AVO 3,STANGANELLI JORGE LUIS,1777.00,2019-04-23,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 1,1130,Constitucion,C1130ABM
202002,-58.438035,-34.587241,23594887/2017,HUMBOLDT,1417,33,079B,016A,2018-11-14,Normal,En AVO 1,2019-09-25,En AVO 1,RIVEROS CHRISTIAN ADOLFO,236.50,2019-09-27,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 14,1414,Palermo,C1414CTK
202002,-58.447887,-34.584022,27102256/2015,"DUMONT, SANTOS",3568,33,061,018,,Normal,En AVO 4,2018-04-10,Obra finalizada,GOLDARACENA DANIEL ALBERTO,287.00,2017-10-07,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 15,1427,Chacarita,C1427EID
202002,-58.457722,-34.552298,18166688/2014,3 DE FEBRERO,2841,27,060,014C,,Normal,Obra finalizada,2017-12-12,Obra finalizada,BUTMAN JAVIER,7286.00,2017-12-18,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 13,1429,Nu\u00f1ez,C1429BFA
202002,-58.462476,-34.556946999999994,21263444/2017,CIUDAD DE LA PAZ,2761,41,154,009,2018-08-28,Normal,En AVO 2,2019-07-17,En AVO 2,SARDIN HORACIO GUSTAVO,1824.00,2019-07-19,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 13,1428,Belgrano,C1428CPU
202002,-58.517267000000004,-34.607981,,NAVARRO,4683,89,089,016,,Normal,Demolición,2020-01-13,En demolición,CELESTINO HUMBERTO EUGENIO,602.06,2020-01-17,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 11,1419,Villa Devoto,C1419HUO
202002,-58.489836,-34.578309000000004,35801786/2015,ALTOLAGUIRRE,2220,51,020,003,,Normal,En AVO 3,2019-10-31,En AVO 3,BARNATAN FONARROFF MARCOS DARIO,1434.00,2019-11-14,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 12,1431,Villa Urquiza,C1431ECR
202002,-58.444263,-34.629948,25972119/2016,HORTIGUERA,634,42,081 ,016 ,2017-09-10,Normal,En AVO 3,2019-03-04,En AVO 3,SCHINOCCA JORGE LUIS,1378.10,2019-04-04,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 7,1406,Parque Chacabuco,C1406CKN
202002,-58.466901,-34.602249,22105375/2017,SAN MARTIN AV.,2955,59,075 ,008C,2018-09-13,Normal,En AVO 1,2019-05-15,En AVO 1,NAKACHE MAURA ESPERANZA,15023.00,2019-05-16,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1416,Paternal,C1416CSE
202002,-58.425509,-34.580296999999995,11794729/2017,Guemes,4802,19,160 ,001 ,,Normal,Demolición final,2018-02-20,Obra finalizada,CIANCIARDO DANIEL FABIO,,2018-02-21,DEMOLICION TOTAL,,Comuna 14,1425,Palermo,C1425BLN
202002,-58.452987,-34.632213,30400717/2017,"BILBAO, FRANCISCO",1815,42,006,034,2018-09-28,Normal,Inicio de obra,,Inicio de obra,URETA HECTOR OMAR,143.52,2018-10-11,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 7,1406,Parque Chacabuco,C1406FFK
202002,-58.425926000000004,-34.579508000000004,16657955/2019,GODOY CRUZ,2629,19,176,016,,Normal,Demolición finalizada,2019-09-23,Obra finalizada,FLIGLER ANDRÉS,,2019-09-30,DEMOLICION TOTAL,OTROS,Comuna 14,1425,Palermo,C1425FQI
202002,-58.468053000000005,-34.584449,15156600/2018,PLAZA,810,49,069 ,011 ,2019-07-18,Normal,En AVO 1,2019-12-20,En AVO 1,INFANTE CARLOS JOSE,1073.58,2019-12-20,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1427,Villa Ortuzar,C1427CVD
202002,-58.459485,-34.620939,30409400/2017,"ARANGUREN, JUAN F., Dr.",1945,57,006 ,021 ,2019-03-04,Normal,Demolición final,2019-06-02,Pedido de excavación menor a 4 mts autorizado,BUSTAMANTE HUGO ALBERTO,1592.00,2019-04-05,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 7,1406,Flores,C1406FWI
202002,-58.40041899999999,-34.627401,08600393/2017,PAVON,2524,22,001 ,002 ,2018-12-11,Normal,Demolición final,2018-10-17,En demolición final,PUGLISI ALEJANDRO ANTONIO,467.00,2018-11-23,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 3,1248,San Cristobal,C1248AAU
202002,-58.477318000000004,-34.688546,26152180/2016,MONTIEL,5158,82,031,016A,2017-09-18,Normal,En AVO 3,2018-11-07,En AVO 3,SEJUMIL CARLOS GUSTAVO,2664.88,2019-08-27,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 8,1439,Villa Riachuelo,C1439HFJ
202002,-58.528739,-34.644134,,"PAZ, GRAL. AV.",11024,72,012A,013 ,2019-08-07,Normal,Excavacion < 4 mts,2019-02-08,Pedido de AVO 1 observado,BARBARESI LEONARDO,91.50,2019-10-15,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 9,1408,Liniers,C1408FGW
202002,-58.404906000000004,-34.608738,,"MITRE, BARTOLOME",2719,9,002,021,,Normal,Demolición final,2019-08-30,Pedido de demolición final autorizado,SAUCO CARLOS ALBERTO,246.00,2020-01-31,DEMOLICIÓN TOTAL Y OBRA NUEVA,OTROS,Comuna 3,1039,Balvanera,C1039AAS
202002,-58.475522,-34.579076,8096493/2016,URDININEA,1660,49,049,001C,2017-02-24,Normal,Obra finalizada con AVO 4,2019-04-12,Obra finalizada,GOLDENBERG JAVIER ANDRES,370.69,2018-11-28,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 15,,Villa Ortuzar,
202002,-58.507507999999994,-34.577248,37295257/2015,ESCOBAR,2737,75,051,025A,,Normal,En AVO 2,2019-10-22,En AVO 2, CORTINA AUGUSTO,2035.00,2019-10-29,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1419,Villa Pueyrredon,C1419FRI
202002,-58.39765500000001,-34.593425,11041554/2016,"URIBURU JOSE E., Pres.",1267,11,046,008A,2017-06-22,Normal,En AVO 3,2019-08-10,En AVO 3,SZLAZER CLAUDIO DANIEL,3541.00,2019-10-09,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 2,1114,Recoleta,C1114AAI
202002,-58.460273,-34.546034000000006,,NUÑEZ,1627,27,078,014,,Normal,Sin inicio,,Carga finalizada,GAGLIARDI GUSTAVO ERNESTO,,2019-12-29,DEMOLICION TOTAL,VIVIENDA UNIFAMILIAR,Comuna 13,1429,Nu\u00f1ez,C1429BVC
202002,-58.49939499999999,-34.581491,19236924/16,"ARTIGAS, JOSE GERVASIO, GRAL.",4919,75,082 ,016A,2017-05-26,Normal,En AVO 3,2019-04-17,En AVO 3,HORVATH EDUARDO JOSE,1838.71,2019-04-22,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1419,Villa Pueyrredon,C1419EDC
202002,-58.450193999999996,-34.613991,7784727/2016,ESPINOSA,781,57,106,011,,Normal,Obra finalizada sin AVO 4,2017-08-09,Obra finalizada,ZUBER NORBERTO,175.00,2018-03-07,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 6,1405,Caballito,C1405AMG
202002,-58.440959,-34.596748999999996,,GURRUCHAGA,546,31,006 ,033 ,,Normal,Demolición final,2019-06-08,Obra finalizada,DANIEL ADRIAN FERNANDO,,2019-08-08,DEMOLICION TOTAL,VIVIENDA MULTIFAMILIAR,Comuna 15,1414,Villa Crespo,C1414DHL
202002,-58.45049399999999,-34.587565999999995,16577659/2017,"NEWBERY, JORGE AV.",3961,33,018,041,2017-12-13,Normal,En AVO 2,2019-07-26,En AVO 2,NAISTAT MAURICIO ADRIÁN,3023.95,2019-07-29,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1427,Chacarita,C1427EGF
202002,-58.503917,-34.623759,20304757/2015,BERMUDEZ,1542,85,036 ,040 ,,Normal,En AVO 4,2019-07-16,Obra finalizada,YAKONCIC RICARDO FABIAN,147.00,2019-02-13,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 10,1407,Monte Castro,C1407BEB
202002,-58.391114,-34.59243,12283449/2014,"LAS HERAS, GENERAL",1722,7,006,002a,2018-09-02,Normal,En AVO 2,2018-10-23,En AVO 2,GONZALEZ DIEGO MARTIN,2999.84,2018-10-26,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 2,1018,Recoleta,C1018AAO
202002,-58.431477,-34.624156,,VALLE,278,40,112 ,010 ,2019-11-03,Normal,En AVO 1,2019-02-07,Pedido de AVO 2 observado,MILANI DAMIAN LEANDRO,779.00,2019-12-17,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1424,Caballito,C1424BVF
202002,-58.412028,-34.599013,31270313/2018,GALLO,931,13,056 ,013 ,2018-05-17,Clausura parcial,Excavacion > 4 mts al 50%,2018-07-25,Excavación al >= -4m  50%,Campesi Horacio Alberto,3187.00,2019-04-29,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 3,1172,Balvanera,C1172ABS
202002,-58.445066000000004,-34.625544,09271566/2018,VALLE,1250,42,086 ,004 ,2019-05-02,Normal,En AVO 1,2019-10-23,En AVO 1,DOMESTICO RAFAEL ERNESTO,1806.00,2019-10-30,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1406,Caballito,C1406GTD
202002,-58.521786999999996,-34.653721000000004,27105904/2016,PATRON,7367,72,041 ,030 ,2018-01-15,Normal,En AVO 3,2019-01-22,En AVO 3,RIDOLFO JORGE DANIEL,932.72,2019-01-28,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 9,1408,Liniers,C1408FBO
202002,-58.419699,-34.600134999999995,06282871/2017,RAUCH,3940,17,095 ,005 ,,Normal,En AVO 4,2019-04-23,Obra finalizada,RODRIGUEZ GUILLERMO AGUSTÍN,93.19,2018-09-06,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 5,1177,Almagro,C1177ACB
202002,-58.402512,-34.599463,1780268/2013,LARREA,786,9,024 ,024 ,,Normal,En AVO 4,2018-07-17,Obra finalizada,LARGUIA ALFREDO JOAQUIN,1494.50,2018-07-06,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 3,1030,Balvanera,C1030AAP
202002,-58.429778000000006,-34.5993,,ESTADO DE ISRAEL AV.,4547,31,060,027,,Normal,Demolición final,2019-12-11,Pedido de demolición final autorizado,MIZRAJI ROBERTO OSVALDO,3082.00,2020-01-07,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1185,Villa Crespo,C1185AAE
202002,-58.522898,-34.606515,20574307/2018,LASTRA AV.,4034,89,037 ,025 ,2019-03-18,Normal,En AVO 1,2019-04-04,En AVO 1,MIRANDA MATIAS GONZALO,637.52,2019-08-27,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1419,Villa Devoto,C1419BYS
202002,-58.483621,-34.598684000000006,27931385/2016,BAIGORRIA,2374,69,064 ,017 ,2017-08-21,Normal,En AVO 3,2019-02-14,En AVO 3,GONZALEZ DIEGO PABLO,1315.23,2019-02-15,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Del Parque,C1417FQB
202002,-58.44301899999999,-34.616632,,ROJAS,377,45,031,014,2019-10-22,Normal,Excavacion > 4 mts al 50%,2020-01-27,Excavación al >= -4m  50%,DRIANO IVAN,1595.59,2020-02-03,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1405,Caballito,C1405ABC
202002,-58.437442000000004,-34.622040999999996,,SAN IRENEO,271,40,055 ,013 ,2019-07-15,Normal,Excavacion < 4 mts,2019-08-14,Pedido de AVO 1 autorizado,CERPAVICIUS JAVIER RAUL,1053.14,2020-01-20,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1424,Caballito,C1424AIC
202002,-58.456767000000006,-34.612712,,GAONA AV.,2073,59,110,025,,Normal,Demolición final,2019-10-16,En demolición final,SAGORSKY MAXIMILIANO,3013.00,2019-10-20,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 6,1416,Caballito,C1416DRI
202002,-58.465531000000006,-34.563085,3002493/2012,BLANCO ENCALADA,3030,39,058,016,,Normal,En AVO 4,2019-03-29,Obra finalizada,DIKENSTEIN GUSBERTI ELVIO,1157.00,2017-08-20,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 13,1428,Belgrano,C1428DDZ
202002,-58.483024,-34.5501,02567951/2018,Besares,3655,43,035 ,020 ,2018-02-08,Normal,En AVO 1,2018-04-19,Pedido de AVO 2 autorizado,AZICRI MERCEDES CLARA,948.81,2019-11-27,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1430,Saavedra,C1430CHE
202002,-58.49221899999999,-34.646522,,TAPALQUE,4867,62,153,025,2019-12-09,Normal,Excavacion < 4 mts,2019-09-27,Excavación <= -4m,MILETTI JUAN CARLOS,678.00,2019-10-09,DEMOLICIÓN TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 9,1407,Parque Avellaneda,C1407HCK
202002,-58.495709999999995,-34.610367,,"LAMARCA, EMILIO",2372,81,095,040,2019-06-06,Normal,En AVO 1,2019-07-24,En AVO 1,CORCOS ALEJANDRO RAUL,326.42,2019-07-25,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 11,1417,Villa Del Parque,C1417ALF
202002,-58.493341,-34.597695,25556419/2016,SIMBRON,2956,71,038 ,004Q,2017-04-05,Normal,En AVO 2,2018-04-27,En AVO 2,ANDRADE EZEQUIEL MANUEL OSCAR,2314.00,2018-05-02,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Del Parque,C1417EUB
202002,-58.418064,-34.620622,,COLOMBRES,666,36,130,017,,Normal,Sin inicio,,Carga finalizada,GEYA LUCAS NICOLAS,1221.79,2020-02-06,DEMOLICIÓN TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1218,Almagro,C1218ABF
202002,-58.445085,-34.615621000000004,22182414/2017,"ARANGUREN, JUAN F., Dr.",896,45,019 ,016 ,,Normal,Demolición final,2018-08-05,Obra finalizada,LOISI LEANDRO  FRANCISCO,,2018-05-09,DEMOLICION TOTAL,,Comuna 6,1405,Caballito,C1405CRR
202002,-58.517904,-34.598659999999995,20711280/2017,LINCOLN AV.,4491,83,033 ,011B,,Normal,Demolición final,2018-02-28,Obra finalizada,BAKROKAR EZEQUIEL MARTIN,,2018-03-06,DEMOLICION TOTAL,OTROS,Comuna 11,1419,Villa Devoto,C1419IFJ
202002,-58.409356,-34.61923,00081221/2006,"URQUIZA, Gral.",743,28,035 ,044 ,,Normal,En AVO 3,2019-10-31,En AVO 3,CUCCIOLA CARLOS LUCIANO,1470.11,2019-11-01,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 3,1221,Balvanera,C1221ADE
202002,-58.47590600000001,-34.623609,16432357/2018,HELGUERA,723,65,018,016,,Normal,Demolición final,2019-09-27,En demolición final,PEREYRA HECTOR CARLOS,373.00,2019-10-07,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 7,1406,Flores,C1406APM
202002,-58.429898,-34.622323,08328405/2018,"ALBERDI, JUAN BAUTISTA AV.",149,40,130 ,031A,2018-06-21,Paralizada,En AVO 1,2019-01-21,Paralizada,BATYI ANDRÉS ESTEBAN,2508.94,2019-05-13,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 6,1424,Caballito,C1424BYB
202002,-58.369579,-34.624068,10074096/2016,"GARAY, JUAN DE AV.",295,4,038,017K,2019-07-06,Normal,Sin inicio,,Pedido de excavación al 10% autorizado,NADRA JULIAN ANDRES,3204.00,2019-06-10,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 1,1153,San Telmo,C1153ABA
202002,-58.429613,-34.613871,23812007/2015,LEZICA,4476,17,001 ,012E,,Normal,En AVO 4,2019-03-13,Obra finalizada,RUB MARIO,2726.00,2018-09-14,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1202,Almagro,C1202AAL
202002,-58.446925,-34.621465,15634252/2018,YERBAL,1142,57,091 ,001G,2019-06-25,Normal,Excavacion > 4 mts al 50%,2019-03-10,Pedido de AVO 1 autorizado, ARDITI GUSTAVO MARCELO,1815.00,2019-12-16,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1406,Caballito,C1406GJD
202002,-58.472977,-34.605502,27760404/2016,"GARCIA, JUAN AGUSTIN",2133,67,127 ,023 ,2018-11-20,Normal,En AVO 1,2019-06-25,Pedido de AVO 2 observado,LLAURO JUAN MANUEL,354.48,2019-07-12,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 11,1416,Villa Gral. Mitre,C1416EKW
202002,-58.461434,-34.614728,12979141/2017,GAONA AV.,2464,57,035 ,008 ,2018-01-22,Normal,En AVO 1,2018-11-09,Pedido de AVO 2 autorizado,SUJOLUSKY ALEJANDRO DAVID,2675.00,2019-08-20,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 7,1416,Flores,C1416DRZ
202002,-58.41771800000001,-34.630878,21902271/2015,CASTRO BARROS,1542,36,103,014,,Normal,En AVO 2,2017-02-14,En AVO 2,DOMESTICO CARLOS SALVADOR FRANCISCO,1817.30,2018-08-24,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1237,Boedo,C1237ABJ
202002,-58.401013,-34.57515,27896298/2016,ORTIZ DE OCAMPO AV.,3220,15,173,000F,2018-12-09,Normal,En AVO 2,2019-12-16,En AVO 2,MIGUENS JOSE IGNACIO,13033.24,2019-12-18,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 2,1425,Recoleta,C1425DSU
202002,-58.406079000000005,-34.619277000000004,87401/2017,INDEPENDENCIA AV.,2885,28,056 ,027 ,,Normal,Demolición,2017-12-29,Con pedido de demolición final,PARDO HECTOR ARIEL,,2020-02-07,DEMOLICION TOTAL,,Comuna 3,1225,Balvanera,C1225AAK
202002,-58.482064,-34.554961999999996,14282506/2016,JARAMILLO,3849,43,003 ,017 ,2017-12-26,Normal,En AVO 1,2018-02-07,En AVO 1,GONZALEZ RAMIREZ JORGE,645.00,2019-06-23,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 12,1430,Saavedra,C1430AGI
202002,-58.517193000000006,-34.601896999999994,28069785/2016,SEGUROLA AV.,4141,83,010 ,009D,,Normal,En AVO 2,2017-07-26,Pedido de AVO 3 autorizado,LISAZO MARÍA EUGENIA,854.49,2019-12-05,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1419,Villa Devoto,C1419BQC
202002,-58.435635,-34.593501,,GURRUCHAGA,1041,31,066 ,009A,,Clausurada,Sin inicio,,Carga finalizada,LOFFREDA ANTONIO JACINTO,166.00,2017-05-13,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,LOCAL COMERCIAL - COMERCIO MINORISTA DE VENTA DE ARTICULOS (EXCLUIDO COMESTIBLES),Comuna 15,1414,Villa Crespo,C1414DHU
202002,-58.43551899999999,-34.614773,5936063/2017,"LOBOS, ELEODORO, Dr.",242,45,094 ,035 ,,Normal,Demolición final,2017-03-08,Obra finalizada,BLANCO SALGADO SALGADO CARLOS M.,,2017-08-03,DEMOLICION TOTAL,,Comuna 6,1405,Caballito,C1405BLB
202002,-58.494312,-34.616985,25908390/2016,BAHIA BLANCA,1865,79,071 ,025 ,2017-05-29,Normal,En AVO 3,2019-03-26,En AVO 3,BROGNO MIGUEL ANGEL,666.00,2019-04-04,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 10,1407,Monte Castro,C1407ACI
202002,-58.491726,-34.570516,,CONGRESO AV.,5223,63,106A,016 ,,Clausurada,Sin inicio,,Certificación aprobada,CALZONE MARIA NATALIA,,2017-05-13,OBRA NUEVA,Vivenda multifamiliar y cocheras ,Comuna 12,1431,Villa Urquiza,C1431AAH
202002,-58.473379,-34.582811,27065098/2017,COMBATIENTES DE MALVINAS AV.,3236,61,049,037,2018-03-29,Normal,En AVO 2,2019-07-19,En AVO 2,ANGLESIO MARÍA CRISTINA,1894.42,2019-07-23,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1427,Parque Chas,C1427ARP
202002,-58.497787,-34.610170000000004,29211102/2017,SAN NICOLAS,2450,81,082,030,2018-07-30,Normal,En AVO 2,2019-09-25,En AVO 2,HAMU ARIEL SANTOS,1834.18,2019-09-26,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Del Parque,C1417AOH
202002,-58.52010799999999,-34.61562,17801798/2014,"CALDERON DE LA BARCA, PEDRO",2831,87,025B,020 ,,Normal,En AVO 3,2019-12-03,En AVO 3,LEO VICTOR JORGE,331.00,2019-03-19,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Devoto,C1417CIU
202002,-58.384731,-34.613001000000004,09485852/2017,SANTIAGO DEL ESTERO,369,12,036 ,004 ,2019-04-06,Normal,Excavacion < 4 mts,2019-02-07,Excavación <= -4m,REY JAVIER PABLO,406.40,2019-07-31,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 1,1075,Monserrat,C1075AAG
202002,-58.501943000000004,-34.638604,21608154/2017,BYRON,65,60,118 ,026 ,2018-09-03,Normal,En AVO 2,2018-12-13,En AVO 2,MICELI JUAN ALBERTO,1474.00,2018-12-20,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 10,1407,Villa Luro,C1407IAA
202002,-58.426743,-34.661805,,FERRE,2265,46,059 ,032 ,2019-05-21,Normal,En AVO 2,2019-04-12,Pedido de AVO 3 autorizado,CRESPI FEDERICO EZEQUIEL,749.18,2020-01-07,OBRA NUEVA,OTROS,Comuna 8,1437,Villa Soldati,C1437FUQ
202002,-58.470456999999996,-34.556752,12708686/2017,IBERA,3053,41,092 ,028 ,2017-08-12,Normal,En AVO 4,2019-06-14,Obra finalizada,PAPAIANNI MARIA TERESA,1006.00,2018-07-16,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 13,1429,Nu\u00f1ez,C1429CMU
202002,-58.359803,-34.633916,14296020/2015,"BROWN, ALTE. AV.",1025,6,029,029,,Normal,En AVO 3,2019-07-23,En AVO 3, VIVARELLI JOSE EUGENIO,1232.00,2019-07-26,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 4,1159,Boca,C1159ABC
202002,-58.450917000000004,-34.566717,10514444/2016,CABILDO AV.,1507,23,048,013h,,Normal,Obra finalizada con AVO 4,2019-04-12,Obra finalizada,MINUTOLI FABIAN ARIEL,7678.00,2017-10-25,MODIFICACION Y/O AMPLIACION,OTROS,Comuna 13,1426,Belgrano,C1426ABC
202002,-58.463161,-34.623881,6114744/2017,CARACAS,495,65,102,005d,,Normal,Demolición final,2018-01-08,Obra finalizada,PROVENZANO MARIO ALBERTO,,2018-08-01,DEMOLICION TOTAL,,Comuna 7,1406,Flores,C1406AZG
